id,category
8597,4
8598,0
8599,6
8600,6
8601,0
8602,4
8603,0
8604,3
8605,5
8606,5
8607,2
8608,1
8609,3
8610,4
8611,8
8612,1
8613,0
8614,2
8615,6
8616,0
8617,9
8618,3
8619,6
8620,9
8621,4
8622,6
8623,2
8624,3
8625,1
8626,0
8627,8
8628,6
8629,6
8630,8
8631,7
8632,9
8633,1
8634,1
8635,1
8636,0
8637,2
8638,4
8639,6
8640,1
8641,1
8642,6
8643,7
8644,0
8645,2
8646,9
8647,5
8648,4
8649,2
8650,6
8651,8
8652,4
8653,1
8654,6
8655,9
8656,0
8657,4
8658,0
8659,0
8660,3
8661,5
8662,0
8663,4
8664,4
8665,1
8666,0
8667,2
8668,9
8669,5
8670,2
8671,2
8672,8
8673,1
8674,7
8675,0
8676,0
8677,1
8678,4
8679,4
8680,1
8681,9
8682,6
8683,7
8684,2
8685,4
8686,4
8687,6
8688,6
8689,8
8690,6
8691,8
8692,3
8693,7
8694,9
8695,8
8696,0
8697,7
8698,3
8699,0
8700,8
8701,8
8702,3
8703,8
8704,7
8705,7
8706,2
8707,8
8708,7
8709,0
8710,5
8711,8
8712,8
8713,4
8714,4
8715,3
8716,8
8717,7
8718,4
8719,0
8720,5
8721,8
8722,0
8723,6
8724,6
8725,2
8726,9
8727,2
8728,8
8729,9
8730,1
8731,7
8732,6
8733,8
8734,2
8735,2
8736,4
8737,4
8738,9
8739,2
8740,2
8741,0
8742,0
8743,0
8744,5
8745,1
8746,2
8747,9
8748,6
8749,5
8750,9
8751,3
8752,3
8753,1
8754,7
8755,2
8756,7
8757,2
8758,7
8759,6
8760,0
8761,2
8762,4
8763,5
8764,4
8765,4
8766,3
8767,5
8768,3
8769,2
8770,4
8771,2
8772,4
8773,9
8774,9
8775,3
8776,0
8777,7
8778,7
8779,6
8780,2
8781,5
8782,5
8783,9
8784,4
8785,7
8786,9
8787,4
8788,6
8789,6
8790,2
8791,1
8792,0
8793,5
8794,8
8795,5
8796,5
8797,8
8798,9
8799,0
8800,3
8801,9
8802,1
8803,6
8804,8
8805,6
8806,4
8807,5
8808,2
8809,2
8810,4
8811,1
8812,2
8813,5
8814,4
8815,0
8816,1
8817,1
8818,4
8819,3
8820,0
8821,0
8822,3
8823,5
8824,6
8825,3
8826,9
8827,1
8828,5
8829,6
8830,7
8831,5
8832,3
8833,6
8834,0
8835,2
8836,5
8837,6
8838,5
8839,2
8840,9
8841,0
8842,2
8843,1
8844,5
8845,5
8846,9
8847,5
8848,6
8849,0
8850,6
8851,6
8852,3
8853,0
8854,2
8855,3
8856,3
8857,0
8858,1
8859,5
8860,6
8861,4
8862,8
8863,0
8864,3
8865,3
8866,8
8867,7
8868,9
8869,7
8870,7
8871,3
8872,7
8873,5
8874,1
8875,0
8876,0
8877,9
8878,5
8879,0
8880,7
8881,6
8882,9
8883,0
8884,1
8885,8
8886,2
8887,8
8888,2
8889,7
8890,4
8891,3
8892,7
8893,6
8894,9
8895,5
8896,3
8897,8
8898,6
8899,3
8900,8
8901,4
8902,8
8903,7
8904,5
8905,7
8906,5
8907,5
8908,6
8909,1
8910,7
8911,1
8912,2
8913,5
8914,5
8915,3
8916,6
8917,3
8918,3
8919,5
8920,6
8921,9
8922,3
8923,9
8924,8
8925,0
8926,3
8927,7
8928,8
8929,3
8930,4
8931,7
8932,5
8933,0
8934,6
8935,8
8936,6
8937,7
8938,4
8939,0
8940,5
8941,9
8942,3
8943,1
8944,2
8945,8
8946,8
8947,0
8948,0
8949,5
8950,0
8951,8
8952,9
8953,0
8954,5
8955,0
8956,8
8957,6
8958,2
8959,5
8960,3
8961,5
8962,8
8963,4
8964,1
8965,8
8966,3
8967,1
8968,3
8969,9
8970,1
8971,2
8972,8
8973,6
8974,2
8975,8
8976,7
8977,5
8978,0
8979,0
8980,5
8981,8
8982,7
8983,1
8984,6
8985,2
8986,0
8987,7
8988,8
8989,9
8990,2
8991,2
8992,7
8993,6
8994,1
8995,6
8996,1
8997,2
8998,5
8999,4
9000,7
9001,5
9002,6
9003,4
9004,3
9005,3
9006,5
9007,7
9008,2
9009,1
9010,3
9011,2
9012,6
9013,9
9014,9
9015,9
9016,4
9017,9
9018,7
9019,7
9020,3
9021,2
9022,8
9023,3
9024,9
9025,2
9026,3
9027,5
9028,6
9029,2
9030,2
9031,1
9032,8
9033,5
9034,6
9035,9
9036,8
9037,8
9038,4
9039,4
9040,4
9041,0
9042,3
9043,2
9044,5
9045,9
9046,2
9047,2
9048,2
9049,4
9050,7
9051,3
9052,2
9053,4
9054,0
9055,2
9056,4
9057,5
9058,1
9059,8
9060,1
9061,4
9062,0
9063,5
9064,6
9065,8
9066,1
9067,3
9068,3
9069,3
9070,9
9071,1
9072,2
9073,0
9074,8
9075,8
9076,5
9077,3
9078,7
9079,9
9080,8
9081,1
9082,6
9083,1
9084,7
9085,0
9086,2
9087,8
9088,3
9089,3
9090,6
9091,4
9092,7
9093,9
9094,8
9095,9
9096,7
9097,9
9098,8
9099,3
9100,7
9101,8
9102,8
9103,6
9104,9
9105,4
9106,0
9107,6
9108,6
9109,4
9110,0
9111,5
9112,0
9113,8
9114,9
9115,2
9116,3
9117,4
9118,5
9119,7
9120,2
9121,5
9122,0
9123,8
9124,3
9125,1
9126,4
9127,1
9128,9
9129,9
9130,0
9131,1
9132,4
9133,1
9134,1
9135,9
9136,8
9137,1
9138,9
9139,1
9140,8
9141,7
9142,1
9143,1
9144,3
9145,7
9146,9
9147,9
9148,9
9149,6
9150,8
9151,4
9152,0
9153,3
9154,7
9155,5
9156,5
9157,9
9158,6
9159,7
9160,1
9161,8
9162,3
9163,5
9164,0
9165,5
9166,3
9167,2
9168,0
9169,8
9170,7
9171,1
9172,4
9173,7
9174,4
9175,2
9176,2
9177,8
9178,3
9179,4
9180,8
9181,9
9182,8
9183,3
9184,2
9185,9
9186,1
9187,7
9188,4
9189,6
9190,0
9191,8
9192,7
9193,6
9194,6
9195,9
9196,3
9197,2
9198,5
9199,6
9200,5
9201,1
9202,9
9203,2
9204,6
9205,7
9206,4
9207,6
9208,8
9209,3
9210,1
9211,1
9212,5
9213,8
9214,5
9215,6
9216,6
9217,8
9218,9
9219,1
9220,0
9221,1
9222,4
9223,4
9224,7
9225,8
9226,9
9227,1
9228,0
9229,6
9230,5
9231,1
9232,4
9233,3
9234,6
9235,4
9236,3
9237,1
9238,7
9239,7
9240,1
9241,4
9242,0
9243,0
9244,4
9245,6
9246,5
9247,7
9248,3
9249,9
9250,5
9251,2
9252,4
9253,0
9254,9
9255,3
9256,7
9257,2
9258,2
9259,4
9260,9
9261,6
9262,2
9263,2
9264,6
9265,6
9266,2
9267,0
9268,7
9269,0
9270,5
9271,9
9272,4
9273,8
9274,4
9275,6
9276,5
9277,5
9278,5
9279,1
9280,2
9281,8
9282,6
9283,2
9284,5
9285,0
9286,5
9287,1
9288,0
9289,1
9290,3
9291,5
9292,3
9293,7
9294,0
9295,8
9296,6
9297,5
9298,6
9299,6
9300,1
9301,0
9302,9
9303,4
9304,0
9305,4
9306,2
9307,2
9308,4
9309,2
9310,4
9311,9
9312,0
9313,9
9314,2
9315,0
9316,4
9317,7
9318,0
9319,8
9320,5
9321,6
9322,2
9323,8
9324,4
9325,3
9326,9
9327,6
9328,0
9329,6
9330,2
9331,7
9332,9
9333,1
9334,0
9335,7
9336,9
9337,3
9338,8
9339,0
9340,0
9341,1
9342,3
9343,5
9344,3
9345,6
9346,1
9347,8
9348,1
9349,7
9350,1
9351,0
9352,5
9353,4
9354,4
9355,0
9356,1
9357,1
9358,5
9359,1
9360,9
9361,9
9362,9
9363,2
9364,0
9365,9
9366,5
9367,2
9368,6
9369,5
9370,7
9371,8
9372,8
9373,7
9374,6
9375,9
9376,4
9377,6
9378,7
9379,2
9380,2
9381,1
9382,0
9383,0
9384,1
9385,4
9386,4
9387,2
9388,0
9389,5
9390,4
9391,0
9392,0
9393,5
9394,3
9395,2
9396,6
9397,4
9398,1
9399,8
9400,6
9401,0
9402,1
9403,7
9404,1
9405,9
9406,7
9407,5
9408,7
9409,0
9410,0
9411,7
9412,2
9413,6
9414,2
9415,6
9416,8
9417,7
9418,9
9419,7
9420,1
9421,1
9422,5
9423,6
9424,7
9425,5
9426,7
9427,0
9428,5
9429,5
9430,3
9431,8
9432,0
9433,2
9434,3
9435,6
9436,4
9437,7
9438,2
9439,6
9440,2
9441,6
9442,0
9443,5
9444,6
9445,2
9446,0
9447,2
9448,1
9449,8
9450,1
9451,2
9452,1
9453,2
9454,4
9455,8
9456,2
9457,0
9458,6
9459,8
9460,5
9461,9
9462,9
9463,3
9464,0
9465,0
9466,8
9467,7
9468,2
9469,4
9470,7
9471,0
9472,0
9473,2
9474,0
9475,6
9476,4
9477,1
9478,7
9479,7
9480,7
9481,0
9482,0
9483,2
9484,1
9485,6
9486,6
9487,7
9488,7
9489,2
9490,0
9491,1
9492,4
9493,2
9494,3
9495,4
9496,0
9497,9
9498,8
9499,7
9500,0
9501,4
9502,5
9503,8
9504,6
9505,1
9506,0
9507,1
9508,1
9509,3
9510,8
9511,7
9512,0
9513,9
9514,6
9515,6
9516,8
9517,3
9518,9
9519,0
9520,8
9521,1
9522,2
9523,2
9524,2
9525,0
9526,5
9527,8
9528,9
9529,4
9530,0
9531,3
9532,9
9533,8
9534,2
9535,1
9536,0
9537,0
9538,7
9539,8
9540,5
9541,2
9542,6
9543,6
9544,6
9545,2
9546,9
9547,9
9548,9
9549,1
9550,8
9551,2
9552,6
9553,9
9554,8
9555,8
9556,1
9557,0
9558,0
9559,4
9560,0
9561,5
9562,1
9563,2
9564,4
9565,1
9566,8
9567,0
9568,6
9569,2
9570,9
9571,7
9572,3
9573,1
9574,9
9575,7
9576,8
9577,6
9578,4
9579,4
9580,4
9581,7
9582,4
9583,5
9584,6
9585,4
9586,6
9587,9
9588,9
9589,9
9590,1
9591,1
9592,4
9593,7
9594,1
9595,5
9596,9
9597,6
9598,9
9599,3
9600,2
9601,3
9602,1
9603,8
9604,6
9605,5
9606,8
9607,2
9608,4
9609,2
9610,2
9611,9
9612,3
9613,4
9614,7
9615,3
9616,3
9617,7
9618,1
9619,1
9620,2
9621,3
9622,3
9623,7
9624,3
9625,9
9626,6
9627,6
9628,2
9629,6
9630,0
9631,1
9632,7
9633,9
9634,6
9635,8
9636,8
9637,0
9638,3
9639,7
9640,2
9641,9
9642,7
9643,1
9644,1
9645,3
9646,6
9647,8
9648,5
9649,5
9650,9
9651,9
9652,5
9653,3
9654,7
9655,2
9656,0
9657,0
9658,8
9659,1
9660,0
9661,7
9662,8
9663,1
9664,7
9665,5
9666,0
9667,1
9668,7
9669,5
9670,2
9671,0
9672,0
9673,8
9674,4
9675,0
9676,3
9677,4
9678,1
9679,2
9680,6
9681,5
9682,3
9683,5
9684,9
9685,9
9686,6
9687,0
9688,4
9689,9
9690,2
9691,1
9692,6
9693,0
9694,8
9695,3
9696,8
9697,4
9698,4
9699,4
9700,2
9701,5
9702,3
9703,5
9704,5
9705,6
9706,1
9707,1
9708,6
9709,9
9710,9
9711,8
9712,9
9713,6
9714,2
9715,1
9716,2
9717,5
9718,6
9719,0
9720,1
9721,2
9722,8
9723,9
9724,4
9725,6
9726,6
9727,4
9728,6
9729,2
9730,4
9731,2
9732,8
9733,7
9734,5
9735,0
9736,9
9737,1
9738,8
9739,5
9740,7
9741,8
9742,8
9743,2
9744,9
9745,7
9746,3
9747,4
9748,3
9749,6
9750,7
9751,4
9752,3
9753,3
9754,1
9755,7
9756,5
9757,2
9758,7
9759,7
9760,1
9761,3
9762,0
9763,6
9764,4
9765,1
9766,2
9767,6
9768,3
9769,5
9770,7
9771,6
9772,0
9773,2
9774,9
9775,8
9776,9
9777,8
9778,0
9779,1
9780,4
9781,1
9782,5
9783,2
9784,4
9785,8
9786,6
9787,2
9788,1
9789,7
9790,3
9791,8
9792,6
9793,1
9794,1
9795,1
9796,6
9797,5
9798,9
9799,7
9800,4
9801,2
9802,6
9803,8
9804,8
9805,4
9806,9
9807,4
9808,8
9809,0
9810,3
9811,9
9812,4
9813,7
9814,2
9815,7
9816,0
9817,5
9818,9
9819,0
9820,0
9821,6
9822,6
9823,9
9824,9
9825,7
9826,2
9827,8
9828,9
9829,7
9830,4
9831,2
9832,3
9833,1
9834,9
9835,1
9836,9
9837,8
9838,6
9839,5
9840,8
9841,3
9842,8
9843,2
9844,7
9845,0
9846,6
9847,2
9848,3
9849,1
9850,1
9851,5
9852,3
9853,2
9854,6
9855,4
9856,6
9857,2
9858,2
9859,3
9860,2
9861,7
9862,0
9863,0
9864,7
9865,0
9866,9
9867,5
9868,2
9869,1
9870,8
9871,9
9872,5
9873,2
9874,4
9875,8
9876,9
9877,6
9878,0
9879,7
9880,4
9881,0
9882,8
9883,7
9884,6
9885,3
9886,5
9887,5
9888,1
9889,4
9890,1
9891,4
9892,3
9893,6
9894,5
9895,3
9896,0
9897,1
9898,9
9899,3
9900,7
9901,1
9902,5
9903,0
9904,0
9905,5
9906,4
9907,2
9908,7
9909,3
9910,6
9911,7
9912,1
9913,1
9914,7
9915,6
9916,8
9917,7
9918,1
9919,0
9920,9
9921,0
9922,8
9923,1
9924,8
9925,7
9926,5
9927,6
9928,7
9929,4
9930,4
9931,8
9932,4
9933,1
9934,2
9935,4
9936,6
9937,4
9938,4
9939,3
9940,9
9941,4
9942,3
9943,3
9944,0
9945,2
9946,4
9947,3
9948,4
9949,0
9950,0
9951,5
9952,4
9953,3
9954,7
9955,8
9956,3
9957,8
9958,3
9959,2
9960,3
9961,5
9962,2
9963,3
9964,8
9965,3
9966,3
9967,5
9968,1
9969,6
9970,4
9971,1
9972,0
9973,1
9974,2
9975,3
9976,2
9977,5
9978,4
9979,0
9980,7
9981,7
9982,6
9983,0
9984,1
9985,6
9986,0
9987,7
9988,7
9989,5
9990,3
9991,1
9992,7
9993,7
9994,0
9995,4
9996,7
9997,0
9998,2
9999,0
10000,1
