Id,Val
90_121,0
90_122,0
90_123,19
90_124,172
90_125,253
90_126,161
90_127,90
90_128,77
90_129,39
90_130,7
90_131,0
90_132,0
90_133,0
90_134,0
90_135,0
90_136,0
90_137,0
90_138,0
90_139,0
90_140,0
90_141,0
90_142,0
90_143,0
90_144,0
90_145,0
90_146,0
90_147,0
90_148,0
90_149,25
90_150,40
90_151,66
90_152,164
90_153,243
90_154,242
90_155,133
90_156,64
90_157,12
90_158,0
90_159,0
90_160,8
90_161,4
90_162,76
90_163,65
90_164,0
90_165,0
90_166,0
90_167,0
90_168,0
90_169,0
90_170,0
90_171,0
90_172,0
90_173,0
90_174,0
90_175,0
90_176,0
90_177,0
90_178,0
90_179,23
90_180,44
90_181,165
90_182,214
90_183,227
90_184,232
90_185,215
90_186,42
90_187,29
90_188,1
90_189,0
90_190,0
90_191,0
90_192,0
90_193,0
90_194,0
90_195,2
90_196,0
90_197,0
90_198,0
90_199,0
90_200,0
90_201,0
90_202,0
90_203,0
90_204,1
90_205,0
90_206,0
90_207,29
90_208,35
90_209,188
90_210,206
90_211,241
90_212,236
90_213,253
90_214,246
90_215,230
90_216,153
90_217,10
90_218,1
90_219,0
90_220,0
90_221,0
90_222,0
90_223,0
90_224,0
90_225,0
90_226,0
90_227,0
90_228,29
90_229,0
90_230,0
90_231,0
90_232,36
90_233,177
90_234,226
90_235,75
90_236,103
90_237,8
90_238,71
90_239,144
90_240,209
90_241,171
90_242,250
90_243,161
90_244,221
90_245,171
90_246,29
90_247,2
90_248,0
90_249,0
90_250,0
90_251,0
90_252,0
90_253,0
90_254,0
90_255,0
90_256,0
90_257,0
90_258,0
90_259,11
90_260,214
90_261,214
90_262,167
90_263,33
90_264,4
90_265,26
90_266,54
90_267,32
90_268,52
90_269,70
90_270,74
90_271,146
90_272,87
90_273,60
90_274,35
90_275,14
90_276,0
90_277,0
90_278,0
90_279,0
90_280,0
90_281,0
90_282,0
90_283,0
90_284,0
90_285,0
90_286,0
90_287,5
90_288,159
90_289,119
90_290,28
90_291,0
90_292,2
90_293,7
90_294,0
90_295,0
90_296,0
90_297,0
90_298,0
90_299,47
90_300,182
90_301,241
90_302,176
90_303,86
90_304,22
90_305,0
90_306,0
90_307,0
90_308,0
90_309,0
90_310,0
90_311,0
90_312,0
90_313,0
90_314,0
90_315,1
90_316,40
90_317,114
90_318,11
90_319,0
90_320,0
90_321,0
90_322,0
90_323,49
90_324,56
90_325,33
90_326,8
90_327,79
90_328,216
90_329,247
90_330,181
90_331,30
90_332,13
90_333,2
90_334,28
90_335,19
90_336,0
90_337,0
90_338,5
90_339,0
90_340,22
90_341,0
90_342,7
90_343,106
90_344,114
90_345,140
90_346,60
90_347,81
90_348,11
90_349,0
90_350,6
90_351,37
90_352,22
90_353,32
90_354,18
90_355,18
90_356,124
90_357,200
90_358,212
90_359,130
90_360,0
90_361,0
90_362,0
90_363,0
90_364,0
90_365,0
90_366,0
90_367,0
90_368,0
90_369,0
90_370,81
90_371,230
90_372,142
90_373,116
90_374,9
90_375,4
90_376,1
90_377,42
90_378,0
90_379,24
90_380,31
90_381,48
90_382,48
90_383,126
90_384,134
90_385,189
90_386,179
90_387,26
90_388,0
90_389,1
90_390,0
90_391,0
90_392,0
90_393,0
90_394,0
90_395,0
90_396,0
90_397,0
90_398,55
90_399,204
90_400,227
90_401,78
90_402,12
90_403,3
90_404,0
90_405,0
90_406,1
90_407,0
90_408,0
90_409,56
90_410,40
90_411,98
90_412,239
90_413,144
90_414,91
90_415,13
90_416,26
90_417,0
90_418,0
90_419,0
90_420,0
90_421,0
90_422,0
90_423,0
90_424,0
90_425,36
90_426,182
90_427,230
90_428,211
90_429,246
90_430,109
90_431,10
90_432,6
90_433,13
90_434,15
90_435,11
90_436,23
90_437,56
90_438,80
90_439,244
90_440,232
90_441,157
90_442,9
90_443,0
90_444,0
90_445,0
90_446,0
90_447,0
90_448,0
90_449,0
90_450,0
90_451,0
90_452,0
90_453,8
90_454,51
90_455,198
90_456,251
90_457,184
90_458,112
90_459,34
90_460,0
90_461,7
90_462,63
90_463,189
90_464,164
90_465,206
90_466,222
90_467,253
90_468,234
90_469,115
90_470,0
90_471,0
90_472,0
90_473,0
90_474,0
90_475,0
90_476,0
90_477,0
90_478,0
90_479,0
90_480,0
90_481,7
90_482,72
90_483,70
90_484,87
90_485,8
90_486,0
90_487,0
90_488,0
90_489,0
90_490,0
90_491,1
90_492,10
90_493,120
90_494,194
90_495,133
90_496,62
90_497,0
90_498,0
90_499,0
90_500,0
90_501,0
90_502,0
90_503,0
90_504,0
90_505,0
90_506,0
90_507,0
90_508,0
90_509,11
90_510,23
90_511,121
90_512,208
90_513,184
90_514,74
90_515,46
90_516,0
90_517,1
90_518,10
90_519,17
90_520,46
90_521,132
90_522,198
90_523,209
90_524,67
90_525,0
90_526,0
90_527,0
90_528,0
90_529,0
90_530,0
90_531,13
90_532,0
90_533,0
90_534,0
90_535,0
90_536,0
90_537,0
90_538,2
90_539,54
90_540,175
90_541,241
90_542,250
90_543,179
90_544,95
90_545,18
90_546,31
90_547,114
90_548,214
90_549,214
90_550,144
90_551,56
90_552,0
90_553,0
90_554,0
90_555,17
90_556,73
90_557,39
90_558,1
90_559,0
90_560,0
90_561,0
90_562,0
90_563,0
90_564,0
90_565,0
90_566,0
90_567,20
90_568,146
90_569,197
90_570,162
90_571,150
90_572,222
90_573,218
90_574,249
90_575,236
90_576,236
90_577,199
90_578,113
90_579,0
90_580,0
90_581,5
90_582,0
90_583,0
90_584,0
90_585,0
90_586,0
90_587,0
90_588,0
90_589,0
90_590,0
90_591,0
90_592,0
90_593,8
90_594,0
90_595,62
90_596,48
90_597,97
90_598,199
90_599,254
90_600,250
90_601,253
90_602,244
90_603,249
90_604,246
90_605,203
90_606,184
90_607,19
90_608,0
90_609,0
90_610,0
90_611,0
90_612,0
90_613,0
90_614,0
90_615,0
90_616,0
90_617,0
90_618,0
90_619,0
90_620,0
90_621,0
90_622,0
90_623,8
90_624,0
90_625,18
90_626,71
90_627,202
90_628,234
90_629,225
90_630,224
90_631,102
90_632,113
90_633,69
90_634,17
90_635,0
90_636,2
90_637,0
90_638,0
90_639,0
90_640,0
90_641,0
90_642,1
90_643,0
90_644,3
90_645,0
90_646,0
90_647,0
90_648,0
90_649,0
90_650,0
90_651,0
90_652,0
90_653,0
90_654,51
90_655,0
90_656,13
90_657,0
90_658,0
90_659,0
90_660,17
90_661,68
90_662,1
90_663,0
90_664,0
90_665,0
90_666,0
90_667,0
90_668,0
90_669,0
90_670,0
90_671,0
90_672,0
90_673,0
90_674,0
90_675,0
90_676,0
90_677,0
90_678,0
90_679,0
90_680,0
90_681,0
90_682,0
90_683,0
90_684,6
90_685,0
90_686,0
90_687,0
90_688,0
90_689,0
90_690,0
90_691,0
90_692,0
90_693,0
90_694,0
90_695,0
90_696,0
90_697,0
90_698,0
90_699,0
90_700,0
90_701,0
90_702,0
90_703,0
90_704,0
90_705,0
90_706,0
90_707,0
90_708,0
90_709,0
90_710,0
90_711,0
90_712,0
90_713,8
90_714,0
90_715,0
90_716,0
90_717,0
90_718,5
90_719,0
90_720,0
90_721,0
90_722,0
90_723,0
90_724,0
90_725,1
90_726,0
90_727,0
90_728,0
90_729,0
90_730,0
90_731,0
90_732,0
90_733,0
90_734,0
90_735,0
90_736,0
90_737,0
90_738,0
90_739,0
90_740,4
90_741,6
90_742,0
90_743,0
90_744,0
90_745,0
90_746,0
90_747,0
90_748,0
90_749,0
90_750,0
90_751,0
90_752,0
90_753,0
90_754,0
90_755,0
90_756,2
90_757,21
90_758,0
90_759,48
90_760,0
90_761,0
90_762,0
90_763,0
90_764,0
90_765,0
90_766,0
90_767,0
90_768,0
90_769,0
90_770,0
90_771,0
90_772,0
90_773,0
90_774,0
90_775,0
90_776,0
90_777,41
90_778,0
90_779,0
90_780,0
90_781,0
90_782,0
90_783,0
91_0,0
91_1,32
91_2,25
91_3,0
91_4,0
91_5,0
91_6,0
91_7,0
91_8,0
91_9,0
91_10,0
91_11,0
91_12,0
91_13,0
91_14,0
91_15,2
91_16,6
91_17,0
91_18,0
91_19,0
91_20,0
91_21,0
91_22,0
91_23,0
91_24,0
91_25,0
91_26,0
91_27,43
91_28,35
91_29,35
91_30,6
91_31,0
91_32,0
91_33,0
91_34,0
91_35,0
91_36,0
91_37,0
91_38,0
91_39,0
91_40,0
91_41,0
91_42,2
91_43,0
91_44,0
91_45,0
91_46,0
91_47,0
91_48,0
91_49,0
91_50,0
91_51,2
91_52,0
91_53,0
91_54,0
91_55,0
91_56,0
91_57,0
91_58,0
91_59,0
91_60,0
91_61,0
91_62,0
91_63,0
91_64,0
91_65,0
91_66,0
91_67,0
91_68,0
91_69,0
91_70,0
91_71,0
91_72,0
91_73,0
91_74,0
91_75,0
91_76,0
91_77,0
91_78,0
91_79,0
91_80,0
91_81,0
91_82,0
91_83,0
91_84,0
91_85,0
91_86,0
91_87,0
91_88,0
91_89,0
91_90,0
91_91,0
91_92,0
91_93,0
91_94,0
91_95,0
91_96,0
91_97,8
91_98,95
91_99,14
91_100,13
91_101,0
91_102,0
91_103,0
91_104,0
91_105,0
91_106,0
91_107,0
91_108,4
91_109,0
91_110,0
91_111,0
91_112,0
91_113,0
91_114,0
91_115,0
91_116,0
91_117,0
91_118,0
91_119,0
91_120,0
91_121,0
91_122,0
91_123,0
91_124,0
91_125,31
91_126,25
91_127,3
91_128,0
91_129,0
91_130,0
91_131,0
91_132,0
91_133,0
91_134,0
91_135,0
91_136,0
91_137,0
91_138,0
91_139,9
91_140,0
91_141,0
91_142,0
91_143,0
91_144,0
91_145,0
91_146,0
91_147,0
91_148,0
91_149,3
91_150,0
91_151,24
91_152,15
91_153,0
91_154,36
91_155,18
91_156,2
91_157,0
91_158,0
91_159,0
91_160,0
91_161,0
91_162,0
91_163,4
91_164,0
91_165,0
91_166,0
91_167,0
91_168,0
91_169,0
91_170,0
91_171,0
91_172,0
91_173,0
91_174,0
91_175,0
91_176,0
91_177,0
91_178,0
91_179,34
91_180,20
91_181,45
91_182,0
91_183,1
91_184,11
91_185,0
91_186,10
91_187,3
91_188,8
91_189,0
91_190,0
91_191,0
91_192,0
91_193,0
91_194,0
91_195,0
91_196,0
91_197,0
91_198,0
91_199,0
91_200,10
91_201,11
91_202,0
91_203,0
91_204,0
91_205,0
91_206,0
91_207,0
91_208,0
91_209,37
91_210,136
91_211,214
91_212,196
91_213,168
91_214,71
91_215,7
91_216,7
91_217,2
91_218,0
91_219,8
91_220,0
91_221,0
91_222,0
91_223,0
91_224,0
91_225,0
91_226,0
91_227,0
91_228,0
91_229,0
91_230,1
91_231,0
91_232,0
91_233,13
91_234,9
91_235,79
91_236,47
91_237,184
91_238,244
91_239,158
91_240,137
91_241,194
91_242,132
91_243,70
91_244,45
91_245,4
91_246,0
91_247,0
91_248,0
91_249,0
91_250,0
91_251,0
91_252,0
91_253,0
91_254,0
91_255,0
91_256,0
91_257,0
91_258,0
91_259,0
91_260,0
91_261,56
91_262,106
91_263,219
91_264,233
91_265,220
91_266,252
91_267,240
91_268,169
91_269,215
91_270,248
91_271,187
91_272,7
91_273,3
91_274,7
91_275,0
91_276,0
91_277,0
91_278,0
91_279,0
91_280,0
91_281,0
91_282,0
91_283,0
91_284,0
91_285,24
91_286,0
91_287,62
91_288,123
91_289,213
91_290,219
91_291,230
91_292,227
91_293,247
91_294,188
91_295,181
91_296,29
91_297,80
91_298,224
91_299,248
91_300,138
91_301,73
91_302,1
91_303,0
91_304,0
91_305,0
91_306,2
91_307,0
91_308,0
91_309,0
91_310,0
91_311,0
91_312,0
91_313,0
91_314,0
91_315,27
91_316,171
91_317,249
91_318,252
91_319,232
91_320,90
91_321,0
91_322,0
91_323,3
91_324,73
91_325,179
91_326,198
91_327,146
91_328,19
91_329,12
91_330,0
91_331,0
91_332,0
91_333,0
91_334,0
91_335,0
91_336,8
91_337,0
91_338,0
91_339,0
91_340,0
91_341,0
91_342,20
91_343,120
91_344,211
91_345,188
91_346,74
91_347,0
91_348,27
91_349,3
91_350,8
91_351,9
91_352,108
91_353,226
91_354,206
91_355,72
91_356,11
91_357,9
91_358,0
91_359,0
91_360,0
91_361,0
91_362,0
91_363,0
91_364,0
91_365,0
91_366,0
91_367,0
91_368,0
91_369,6
91_370,6
91_371,153
91_372,228
91_373,194
91_374,47
91_375,11
91_376,2
91_377,11
91_378,40
91_379,39
91_380,16
91_381,105
91_382,173
91_383,203
91_384,85
91_385,52
91_386,66
91_387,31
91_388,14
91_389,0
91_390,0
91_391,0
91_392,0
91_393,0
91_394,0
91_395,0
91_396,0
91_397,9
91_398,46
91_399,92
91_400,220
91_401,245
91_402,186
91_403,185
91_404,218
91_405,219
91_406,237
91_407,208
91_408,200
91_409,198
91_410,143
91_411,98
91_412,31
91_413,4
91_414,92
91_415,17
91_416,9
91_417,0
91_418,0
91_419,0
91_420,0
91_421,0
91_422,0
91_423,0
91_424,0
91_425,0
91_426,1
91_427,60
91_428,232
91_429,228
91_430,207
91_431,196
91_432,200
91_433,230
91_434,236
91_435,246
91_436,236
91_437,238
91_438,194
91_439,69
91_440,1
91_441,0
91_442,0
91_443,0
91_444,0
91_445,0
91_446,0
91_447,0
91_448,0
91_449,0
91_450,0
91_451,0
91_452,0
91_453,25
91_454,0
91_455,0
91_456,18
91_457,110
91_458,234
91_459,246
91_460,244
91_461,172
91_462,85
91_463,58
91_464,234
91_465,230
91_466,218
91_467,75
91_468,1
91_469,0
91_470,0
91_471,0
91_472,0
91_473,0
91_474,0
91_475,0
91_476,0
91_477,0
91_478,0
91_479,0
91_480,0
91_481,1
91_482,15
91_483,15
91_484,48
91_485,29
91_486,5
91_487,57
91_488,36
91_489,97
91_490,1
91_491,27
91_492,13
91_493,62
91_494,14
91_495,21
91_496,0
91_497,19
91_498,0
91_499,0
91_500,0
91_501,0
91_502,0
91_503,0
91_504,0
91_505,2
91_506,0
91_507,0
91_508,0
91_509,0
91_510,0
91_511,13
91_512,5
91_513,6
91_514,0
91_515,0
91_516,0
91_517,0
91_518,46
91_519,126
91_520,213
91_521,206
91_522,92
91_523,0
91_524,0
91_525,0
91_526,0
91_527,0
91_528,0
91_529,0
91_530,3
91_531,0
91_532,8
91_533,0
91_534,0
91_535,0
91_536,0
91_537,0
91_538,0
91_539,15
91_540,23
91_541,27
91_542,5
91_543,7
91_544,10
91_545,1
91_546,80
91_547,80
91_548,238
91_549,229
91_550,92
91_551,8
91_552,0
91_553,0
91_554,0
91_555,3
91_556,0
91_557,2
91_558,23
91_559,0
91_560,0
91_561,0
91_562,0
91_563,0
91_564,0
91_565,2
91_566,16
91_567,28
91_568,0
91_569,13
91_570,103
91_571,163
91_572,62
91_573,14
91_574,60
91_575,198
91_576,245
91_577,206
91_578,45
91_579,22
91_580,0
91_581,0
91_582,0
91_583,0
91_584,4
91_585,0
91_586,0
91_587,0
91_588,0
91_589,0
91_590,0
91_591,0
91_592,0
91_593,0
91_594,0
91_595,1
91_596,1
91_597,0
91_598,1
91_599,7
91_600,17
91_601,27
91_602,102
91_603,239
91_604,174
91_605,52
91_606,7
91_607,0
91_608,0
91_609,0
91_610,6
91_611,0
91_612,0
91_613,0
91_614,14
91_615,0
91_616,0
91_617,0
91_618,0
91_619,25
91_620,0
91_621,0
91_622,0
91_623,10
91_624,54
91_625,0
91_626,8
91_627,45
91_628,202
91_629,179
91_630,107
91_631,212
91_632,201
91_633,67
91_634,0
91_635,0
91_636,0
91_637,0
91_638,0
91_639,0
91_640,0
91_641,0
91_642,0
91_643,0
91_644,14
91_645,0
91_646,0
91_647,0
91_648,0
91_649,0
91_650,0
91_651,0
91_652,7
91_653,10
91_654,4
91_655,18
91_656,0
91_657,19
91_658,140
91_659,223
91_660,136
91_661,34
91_662,0
91_663,0
91_664,0
91_665,0
91_666,0
91_667,6
91_668,0
91_669,0
91_670,0
91_671,0
91_672,0
91_673,0
91_674,0
91_675,0
91_676,0
91_677,0
91_678,0
91_679,0
91_680,0
91_681,0
91_682,0
91_683,8
91_684,73
91_685,223
91_686,249
91_687,144
91_688,12
91_689,0
91_690,0
91_691,25
91_692,3
91_693,0
91_694,0
91_695,0
91_696,0
91_697,0
91_698,0
91_699,0
91_700,0
91_701,0
91_702,0
91_703,0
91_704,0
91_705,0
91_706,0
91_707,0
91_708,0
91_709,0
91_710,0
91_711,0
91_712,0
91_713,0
91_714,23
91_715,0
91_716,5
91_717,0
91_718,0
91_719,0
91_720,0
91_721,0
91_722,0
91_723,0
91_724,0
91_725,0
91_726,0
91_727,0
91_728,0
91_729,0
91_730,0
91_731,0
91_732,0
91_733,25
91_734,0
91_735,0
91_736,0
91_737,0
91_738,6
91_739,0
91_740,8
91_741,4
91_742,0
91_743,12
91_744,0
91_745,0
91_746,0
91_747,0
91_748,0
91_749,0
91_750,0
91_751,0
91_752,0
91_753,0
91_754,0
91_755,0
91_756,2
91_757,1
91_758,0
91_759,0
91_760,0
91_761,5
91_762,0
91_763,0
91_764,0
91_765,0
91_766,0
91_767,0
91_768,0
91_769,0
91_770,0
91_771,0
91_772,0
91_773,0
91_774,0
91_775,0
91_776,15
91_777,1
91_778,0
91_779,0
91_780,0
91_781,0
91_782,0
91_783,0
92_0,0
92_1,0
92_2,0
92_3,6
92_4,0
92_5,0
92_6,0
92_7,0
92_8,0
92_9,0
92_10,0
92_11,0
92_12,0
92_13,0
92_14,26
92_15,0
92_16,26
92_17,0
92_18,0
92_19,0
92_20,0
92_21,0
92_22,0
92_23,0
92_24,0
92_25,0
92_26,0
92_27,0
92_28,0
92_29,0
92_30,0
92_31,23
92_32,0
92_33,0
92_34,0
92_35,0
92_36,0
92_37,0
92_38,0
92_39,0
92_40,2
92_41,0
92_42,0
92_43,0
92_44,0
92_45,0
92_46,0
92_47,4
92_48,6
92_49,46
92_50,0
92_51,2
92_52,5
92_53,0
92_54,0
92_55,0
92_56,0
92_57,0
92_58,0
92_59,0
92_60,0
92_61,0
92_62,0
92_63,0
92_64,0
92_65,0
92_66,0
92_67,0
92_68,0
92_69,0
92_70,0
92_71,37
92_72,210
92_73,172
92_74,38
92_75,0
92_76,1
92_77,0
92_78,0
92_79,0
92_80,0
92_81,0
92_82,0
92_83,0
92_84,0
92_85,0
92_86,0
92_87,0
92_88,0
92_89,0
92_90,0
92_91,0
92_92,0
92_93,1
92_94,0
92_95,19
92_96,0
92_97,74
92_98,125
92_99,80
92_100,68
92_101,4
92_102,0
92_103,0
92_104,0
92_105,0
92_106,0
92_107,0
92_108,0
92_109,0
92_110,0
92_111,0
92_112,0
92_113,0
92_114,1
92_115,0
92_116,0
92_117,0
92_118,0
92_119,0
92_120,1
92_121,13
92_122,8
92_123,0
92_124,0
92_125,9
92_126,15
92_127,174
92_128,222
92_129,87
92_130,10
92_131,0
92_132,0
92_133,0
92_134,0
92_135,0
92_136,0
92_137,0
92_138,0
92_139,0
92_140,0
92_141,0
92_142,0
92_143,0
92_144,0
92_145,0
92_146,0
92_147,0
92_148,7
92_149,22
92_150,0
92_151,11
92_152,22
92_153,164
92_154,220
92_155,186
92_156,32
92_157,6
92_158,0
92_159,0
92_160,0
92_161,0
92_162,0
92_163,0
92_164,0
92_165,0
92_166,0
92_167,0
92_168,0
92_169,0
92_170,0
92_171,0
92_172,0
92_173,0
92_174,0
92_175,0
92_176,7
92_177,0
92_178,12
92_179,0
92_180,10
92_181,93
92_182,234
92_183,201
92_184,188
92_185,58
92_186,0
92_187,0
92_188,0
92_189,0
92_190,0
92_191,0
92_192,2
92_193,0
92_194,0
92_195,0
92_196,0
92_197,0
92_198,0
92_199,0
92_200,0
92_201,0
92_202,0
92_203,0
92_204,0
92_205,0
92_206,5
92_207,17
92_208,171
92_209,214
92_210,250
92_211,195
92_212,17
92_213,0
92_214,0
92_215,0
92_216,14
92_217,0
92_218,0
92_219,0
92_220,0
92_221,0
92_222,0
92_223,0
92_224,0
92_225,0
92_226,0
92_227,0
92_228,0
92_229,0
92_230,0
92_231,0
92_232,0
92_233,0
92_234,6
92_235,117
92_236,173
92_237,145
92_238,39
92_239,0
92_240,0
92_241,0
92_242,2
92_243,29
92_244,15
92_245,6
92_246,0
92_247,0
92_248,0
92_249,0
92_250,0
92_251,0
92_252,0
92_253,0
92_254,0
92_255,0
92_256,0
92_257,0
92_258,0
92_259,0
92_260,0
92_261,0
92_262,40
92_263,164
92_264,222
92_265,180
92_266,151
92_267,26
92_268,6
92_269,15
92_270,0
92_271,38
92_272,4
92_273,38
92_274,0
92_275,0
92_276,0
92_277,0
92_278,0
92_279,0
92_280,0
92_281,0
92_282,0
92_283,0
92_284,0
92_285,0
92_286,0
92_287,0
92_288,12
92_289,96
92_290,215
92_291,238
92_292,222
92_293,155
92_294,28
92_295,12
92_296,34
92_297,35
92_298,6
92_299,2
92_300,36
92_301,50
92_302,8
92_303,1
92_304,16
92_305,6
92_306,0
92_307,4
92_308,0
92_309,0
92_310,20
92_311,0
92_312,0
92_313,0
92_314,39
92_315,80
92_316,67
92_317,171
92_318,201
92_319,202
92_320,164
92_321,95
92_322,0
92_323,0
92_324,0
92_325,0
92_326,29
92_327,40
92_328,32
92_329,18
92_330,0
92_331,0
92_332,0
92_333,13
92_334,16
92_335,2
92_336,40
92_337,25
92_338,5
92_339,28
92_340,0
92_341,0
92_342,2
92_343,26
92_344,31
92_345,64
92_346,211
92_347,247
92_348,223
92_349,50
92_350,23
92_351,4
92_352,0
92_353,0
92_354,10
92_355,29
92_356,64
92_357,37
92_358,0
92_359,0
92_360,0
92_361,0
92_362,0
92_363,0
92_364,0
92_365,0
92_366,0
92_367,0
92_368,0
92_369,0
92_370,0
92_371,7
92_372,25
92_373,123
92_374,158
92_375,159
92_376,44
92_377,14
92_378,16
92_379,27
92_380,1
92_381,52
92_382,216
92_383,242
92_384,174
92_385,46
92_386,0
92_387,0
92_388,0
92_389,0
92_390,2
92_391,0
92_392,0
92_393,0
92_394,0
92_395,0
92_396,0
92_397,15
92_398,75
92_399,193
92_400,200
92_401,240
92_402,223
92_403,46
92_404,32
92_405,2
92_406,0
92_407,13
92_408,26
92_409,96
92_410,130
92_411,93
92_412,185
92_413,51
92_414,2
92_415,0
92_416,0
92_417,0
92_418,0
92_419,0
92_420,0
92_421,0
92_422,0
92_423,0
92_424,0
92_425,0
92_426,0
92_427,9
92_428,105
92_429,186
92_430,233
92_431,202
92_432,68
92_433,4
92_434,2
92_435,131
92_436,172
92_437,248
92_438,240
92_439,218
92_440,119
92_441,44
92_442,0
92_443,5
92_444,0
92_445,0
92_446,0
92_447,0
92_448,0
92_449,0
92_450,0
92_451,0
92_452,0
92_453,0
92_454,0
92_455,9
92_456,36
92_457,183
92_458,213
92_459,140
92_460,92
92_461,4
92_462,145
92_463,96
92_464,183
92_465,246
92_466,242
92_467,209
92_468,161
92_469,25
92_470,0
92_471,0
92_472,0
92_473,0
92_474,0
92_475,0
92_476,0
92_477,0
92_478,0
92_479,0
92_480,0
92_481,0
92_482,0
92_483,28
92_484,86
92_485,239
92_486,210
92_487,108
92_488,160
92_489,157
92_490,228
92_491,224
92_492,239
92_493,228
92_494,239
92_495,139
92_496,19
92_497,0
92_498,8
92_499,0
92_500,0
92_501,5
92_502,0
92_503,0
92_504,0
92_505,0
92_506,0
92_507,0
92_508,0
92_509,0
92_510,15
92_511,70
92_512,168
92_513,246
92_514,244
92_515,233
92_516,227
92_517,219
92_518,248
92_519,240
92_520,238
92_521,241
92_522,244
92_523,117
92_524,6
92_525,0
92_526,0
92_527,0
92_528,0
92_529,0
92_530,0
92_531,0
92_532,0
92_533,0
92_534,0
92_535,0
92_536,0
92_537,0
92_538,0
92_539,0
92_540,24
92_541,144
92_542,108
92_543,218
92_544,252
92_545,254
92_546,250
92_547,234
92_548,174
92_549,93
92_550,30
92_551,46
92_552,10
92_553,0
92_554,0
92_555,0
92_556,0
92_557,14
92_558,0
92_559,0
92_560,20
92_561,0
92_562,0
92_563,0
92_564,0
92_565,0
92_566,0
92_567,0
92_568,0
92_569,0
92_570,62
92_571,144
92_572,187
92_573,248
92_574,239
92_575,185
92_576,231
92_577,242
92_578,114
92_579,25
92_580,0
92_581,0
92_582,0
92_583,0
92_584,0
92_585,0
92_586,0
92_587,0
92_588,0
92_589,0
92_590,0
92_591,0
92_592,0
92_593,0
92_594,0
92_595,0
92_596,0
92_597,1
92_598,4
92_599,2
92_600,12
92_601,10
92_602,68
92_603,155
92_604,177
92_605,56
92_606,52
92_607,44
92_608,97
92_609,69
92_610,0
92_611,0
92_612,0
92_613,0
92_614,0
92_615,0
92_616,0
92_617,0
92_618,0
92_619,0
92_620,0
92_621,0
92_622,0
92_623,0
92_624,14
92_625,13
92_626,35
92_627,0
92_628,1
92_629,12
92_630,59
92_631,134
92_632,12
92_633,40
92_634,16
92_635,5
92_636,0
92_637,0
92_638,0
92_639,0
92_640,0
92_641,0
92_642,0
92_643,0
92_644,0
92_645,0
92_646,0
92_647,0
92_648,0
92_649,0
92_650,0
92_651,0
92_652,0
92_653,0
92_654,0
92_655,0
92_656,0
92_657,0
92_658,0
92_659,0
92_660,0
92_661,13
92_662,0
92_663,0
92_664,0
92_665,0
92_666,0
92_667,26
92_668,0
92_669,2
92_670,0
92_671,0
92_672,0
92_673,0
92_674,0
92_675,0
92_676,0
92_677,0
92_678,0
92_679,0
92_680,0
92_681,0
92_682,0
92_683,0
92_684,0
92_685,2
92_686,0
92_687,0
92_688,0
92_689,0
92_690,0
92_691,0
92_692,0
92_693,0
92_694,0
92_695,0
92_696,0
92_697,0
92_698,0
92_699,0
92_700,1
92_701,0
92_702,0
92_703,0
92_704,0
92_705,0
92_706,0
92_707,0
92_708,6
92_709,0
92_710,0
92_711,0
92_712,0
92_713,0
92_714,0
92_715,0
92_716,0
92_717,1
92_718,0
92_719,0
92_720,0
92_721,0
92_722,0
92_723,0
92_724,4
92_725,18
92_726,14
92_727,0
92_728,0
92_729,0
92_730,0
92_731,0
92_732,0
92_733,0
92_734,0
92_735,0
92_736,0
92_737,0
92_738,5
92_739,10
92_740,0
92_741,0
92_742,0
92_743,0
92_744,0
92_745,0
92_746,0
92_747,0
92_748,0
92_749,0
92_750,0
92_751,0
92_752,0
92_753,0
92_754,0
92_755,0
92_756,0
92_757,0
92_758,0
92_759,8
92_760,0
92_761,0
92_762,0
92_763,0
92_764,0
92_765,0
92_766,0
92_767,0
92_768,0
92_769,0
92_770,0
92_771,0
92_772,0
92_773,0
92_774,0
92_775,0
92_776,5
92_777,11
92_778,7
92_779,0
92_780,5
92_781,1
92_782,0
92_783,0
93_0,0
93_1,2
93_2,0
93_3,51
93_4,7
93_5,0
93_6,0
93_7,0
93_8,0
93_9,0
93_10,0
93_11,0
93_12,0
93_13,0
93_14,11
93_15,20
93_16,0
93_17,0
93_18,0
93_19,0
93_20,0
93_21,0
93_22,0
93_23,0
93_24,0
93_25,0
93_26,0
93_27,0
93_28,20
93_29,80
93_30,20
93_31,8
93_32,0
93_33,17
93_34,0
93_35,5
93_36,0
93_37,0
93_38,0
93_39,0
93_40,0
93_41,0
93_42,34
93_43,8
93_44,6
93_45,0
93_46,9
93_47,0
93_48,0
93_49,0
93_50,0
93_51,2
93_52,4
93_53,0
93_54,7
93_55,0
93_56,0
93_57,0
93_58,0
93_59,0
93_60,0
93_61,0
93_62,0
93_63,0
93_64,0
93_65,1
93_66,0
93_67,0
93_68,6
93_69,0
93_70,0
93_71,0
93_72,0
93_73,0
93_74,0
93_75,0
93_76,0
93_77,0
93_78,0
93_79,0
93_80,0
93_81,0
93_82,0
93_83,0
93_84,0
93_85,0
93_86,0
93_87,0
93_88,0
93_89,0
93_90,0
93_91,0
93_92,0
93_93,2
93_94,0
93_95,0
93_96,0
93_97,16
93_98,47
93_99,0
93_100,4
